institution_id;institution_name;search_result_name;institution_geolocation;dist (m);source
16561;NON-COMMERCIAL FOUNDATION OF ECONOMIC DEVELOPMENT AND SOCIAL STABILITY CO-OPERATION_ ECONOMIC AND FINANCIAL RESEARCH AND DEVELOPMENT CENTER;Moscow;55.750446, 37.617494;;Mapbox
16562;SHANGHAI NPI SOCIAL INNOVATION DEVELOPMENT CENTER NON PROFIT ORGANIZATION;Shanghai;31.232276, 121.469207;;Mapbox
16563;THE FOUNDATION FOR SOCIAL ENTREPRENEURS;123 Whitecross Street;51.52267, -0.09291;;Mapbox
16564;STIFTELSEN OSTEKONOMISKA INSTITUTET;Sveavägen 65;59.42419, 17.93016;;Mapbox
16567;VZW INNOVATION & ACTION LAB;Hertogstraat 41;50.845293, 4.366693;;Mapbox
16568;NESST EUROPE NONPROFIT KORLATOLT FELELOSSEGU TARSASAG;Bajcsy-Zsilinszky Út 58;47.505824, 19.054696;;Mapbox
16571;DIPARTIMENTO PER I DIRITTI E LE PARI OPPORTUNITA;Largo Chigi 19;41.901643, 12.4808;;Mapbox
16574;ENVISCOPE GMBH, MESSTECHNIK FUER UMWELTFORSCHUNG;Arnoldshainer Straße 5;50.126649, 8.608791;;Mapbox
16577;DIRECTION DE L'INSTRUCTION PUBLIQUE, DE LA CULTURE ET DU SPORT- CANTON DE FRIBOURG;Route De L'hôpital 1;46.694507, 6.902675;;Mapbox
16581;AGENCIA NACIONAL PARA LA SUPERACION DE LA POBREZA EXTREMA;Avenida Carrera 13 60-67;4.64722, -74.064242;;Mapbox
16584;AUSTRALIAN CENTRE FOR INNOVATION AND INTERNATIONAL COMPETITIVENESS LIMITED;Sydney Road;-33.696215, 151.308536;;Mapbox
16588;KAZIMIERO SIMONAVICIAUS UNIVERSITETAS, UAB;Dariaus Ir Girėno G. 21;54.650619, 25.270895;;Mapbox
16589;CORPORACION SOMOS MAS;Calle 48 91;4.668771, -74.11184;;Mapbox
16593;VOLOGODSKIY SCIENTIFIC CENTER OF THE RUSSIAN ACADEMY OF SCIENCES;T 56a;43.60918, 39.721532;;Mapbox
16598;THE NEW ZEALAND INSTITUTE FOR PLANT AND FOOD RESEARCH LIMITED;120 Mount Albert Road;-36.890193, 174.726881;;Mapbox
16601;PHEROBANK BV;Droevendaalsesteeg 1;51.986822, 5.663465;;Mapbox
16603;KOKURITSU DAIGAKU HOJIN HOKKAIDO DAIGAKU;Sapporo;43.055572, 141.353263;;Mapbox
16604;ENDOTERAPIA VEGETAL SL;El Pla 24;39.889627, -0.084932;;Mapbox
16607;HANDELSONDERNEMING VLAMINGS BV;Prins Reinierstraat 7;51.588884, 4.307043;;Mapbox
16608;ECOLOGIA Y PROTECCION AGRICOLA SL;Carrer Del Gregal 11;39.228188, -0.494438;;Mapbox
16610;RYM Oy;Unioninkatu 14;60.165026, 24.951154;;Mapbox
16613;LEONE LILIANA;LEONE LILIANA;;;
16614;RADICAL MIDDLE WAY COMMUNITY INTEREST COMPANY;2 Gayton Road;51.57894, -0.33325;;Mapbox
16615;International Security and Counter-terrorism Academy;Rishon Lezion 19;32.105715, 34.876191;;Mapbox
16616;SORO KOMMUNE;Rådhusvej 8;55.435182, 11.561365;;Mapbox
16617;ISC INTELLIGENCE IN SCIENCE SPRL;Rue du Trône 4;50.839993, 4.366477;;Mapbox
16618;DE TAALSTUDIO BV;Noordeinde 50;52.460817, 5.035432;;Mapbox
16619;VERRIPS MAAIKE;Noordeinde 128;52.462956, 5.035046;;Mapbox
16622;VEOLIA WATER SYSTEMS IBERICA SL;Calle Del Electrodo 52;40.34897, -3.541199;;Mapbox
16624;CHECKLIGHT LTD;Haalonim;32.696378, 35.324083;;Mapbox
16625;INTERCOMMUNALE WATERLEIDINGSMAATSCHAPPIJ VAN VEURNE-AMBACHT OPDRACHTHOUDENDE VERENIGING;Doornpannestraat 1;51.122222, 2.660676;;Mapbox
16626;NANOSIGHT LIMITED;London Road;51.176414, -1.774236;;Mapbox
16630;PML - PARTICLES MONITORING TECHNOLOGIES LTD;Yohanan Hasandlar;32.790047, 35.040483;;Mapbox
16632;VENDEE EAU;57 Rue Paul-Émile Victor;46.694677, -1.425672;;Mapbox
16636;BLUE BIOLABS GMBH;Ernst-Reuter-Platz;52.513199, 13.321852;;Mapbox
16637;BIOMONITECH LTD;Golomb;32.70498, 35.122393;;Mapbox
16638;CENTRO DE ALIANZAS PARA EL DESARROLLO;Carrer De Muntaner 180;41.4607, 2.237257;;Mapbox
16643;Energieinstitut an der Johannes Kepler Universitat Linz GmbH;Altenberger Straße 69;48.337446, 14.322803;;Mapbox
16648;VEILIGHEIDSREGIO ZUID-HOLLAND ZUID;Romboutslaan 105;51.798107, 4.682686;;Mapbox
16656;ALTRAN BV;Altran (France);48.8846, 2.26965;;OpenAlexNormalized
16657;TRAINING 4 RESILIENCE LLP;Shepherd's Hill;51.025487, -2.341875;;Mapbox
16664;SINE-INSTITUT GEM GMBH;Lilienstraße 3;48.131015, 11.587896;;Mapbox
16665;MINISTERIUM FÜR WISSENSCHAFT, FORSCHUNG UND KULTUR DES LANDES BRANDENBURG;Dortustraße 36;52.396232, 13.052527;;Mapbox
16666;BAHCESEHIR EGITIM KURUMLARI ANONIM SIRKETI;Atatürk Caddesi;40.415029, 40.773544;;Mapbox
16668;L'ECOLE DE L'ADN ASSOCIATION;19 Rue Grand-Rue;43.837164, 4.362226;;Mapbox
16672;UNIVERSITE MOHAMMED V-SOUISSI;Rabat;34.016323, -6.834995;;Mapbox
16675;DEUTSCHES ZENTRUM FUER NEURODEGENERATIVE ERKRANKUNGEN EV;DEUTSCHES ZENTRUM FUER NEURODEGENERATIVE ERKRANKUNGEN EV;;;
16678;MAGYAR TUDOMANYOS AKADEMIA RENYI ALFRED MATEMATIKAI KUTATOINTEZET;MAGYAR TUDOMANYOS AKADEMIA RENYI ALFRED MATEMATIKAI KUTATOINTEZET;;;
16679;ECOLE PRATIQUE DES HAUTES ETUDES (EPHE);ECOLE PRATIQUE DES HAUTES ETUDES (EPHE);;;
16682;FUNDACION PUBLICA ANDALUZA PROGRESO Y SALUD;FUNDACION PUBLICA ANDALUZA PROGRESO Y SALUD;;;
16683;UNIVERSITE PARIS DESCARTES;UNIVERSITE PARIS DESCARTES;;;
16685;UNIVERSIDAD DEL PAIS VASCO EHU UPV;UNIVERSIDAD DEL PAIS VASCO EHU UPV;;;
16689;FEDERAL STATE UNITARY ENTERPRISE SOUTHERN URALS BIOPHYSICS INSTITUTE OF FEDERAL MEDICOBIOLOGICAL AGENCY;456780;55.775112, 60.706978;;Mapbox
16691;SEMIOSHKINA NATALIA;Liebigstraße 3;48.141609, 11.586345;;Mapbox
16693;ALKION BIOPHARMA SAS;4 Rue Pierre Fontaine;48.619877, 2.453532;;Mapbox
16697;GULF RESEARCH CENTER FOUNDATION;Avenue Blanc 49;46.221207, 6.147839;;Mapbox
16698;BAHRAIN EGOVERNMENT AUTHORITY;Muharraq;26.253916, 50.6137;;Mapbox
16701;KELL SRL;Via Fra' Guittone 1;43.463524, 11.874521;;Mapbox
16706;ANESTI LIMITED;First Avenue;53.487502, -1.01171;;Mapbox
16708;CODEVINTEC ITALIANA COMPAGNIA PER LO SVILUPPO INDUSTRIALE E TECNICO;Via Giovanni Labus 13;45.460929, 9.125008;;Mapbox
16715;LSE ENTERPRISE LIMITED;Houghton Street;51.513975, -0.116493;;Mapbox
16716;LIFETOOL GEMEINNUTZIGE GMBH;Hafenstraße 47;48.318585, 14.308206;;Mapbox
16718;SENSUS APS;Svanevænget;55.717609, 12.580438;;Mapbox
16720;Clevercherry.com Ltd;Broadway North;52.581969, -1.960724;;Mapbox
16723;PARTICIPATORY CULTURE FOUNDATION;5 New Street Square;51.51554, -0.10838;;Mapbox
16725;OPENDIRECTIVE LTD;8 Lower King's Avenue;50.73482, -3.52125;;Mapbox
16735;PONTYDYSGU LIMITED;Pontydysgu;51.6021, -3.34211;;OpenAlexNormalized
16736;ENZYME ADVISING GROUP SL;Rambla De Catalunya 111;41.539914, 1.894287;;Mapbox
16737;HRVATSKI ZAVOD ZA ZAPOSLJAVANJE;Radnička Cesta 1;45.805639, 15.994282;;Mapbox
16741;MINISTERO DEI BENI E DELLE ATTIVITA CULTURALI E DEL TURISMO;MINISTERO DEI BENI E DELLE ATTIVITA CULTURALI E DEL TURISMO;;;
16742;EGE IHRACATCI BIRLIKLERI;Atatürk Caddesi;38.255899, 27.130866;;Mapbox
16743;STAVRAKIS NIKOLAOS;104 33;37.988574, 23.729121;;Mapbox
16745;BIOSYSTEMES FRANCE SARL;9 Rue De La Grande Ourse;49.053108, 2.029744;;Mapbox
16747;ASSOCIACAO DOS JOVENS AGRICULTORES DE PORTUGAL;Rua Dom Pedro V;38.881674, -9.067411;;Mapbox
16748;KASIMLAR TARIM SU URUNLERI VE TURIZM SANAYI VE TICARET AS;Köy Yolu;39.629749, 26.950391;;Mapbox
16750;AGRUPACION EMPRESARIAL INNOVADORA DEL SECTOR PROVEEDOR DE BIENES Y SERVICIOS DEL SECTOR OLEICOLA;Calle Sierra Morena;37.882191, -4.031677;;Mapbox
16752;HISTORYPIN COMMUNITY INTEREST COMPANY;71 St. John Street;51.52148, -0.10198;;Mapbox
16753;PEACEFUL FISH PRODUCTIONS LTD;12 Compton Road;51.53024, -0.21759;;Mapbox
16756;PACKED EXPERTISECENTRUM DIGITAAL ERFGOED VZW;Delaunoystraat;50.852447, 4.33151;;Mapbox
16757;LOCAL GOVERNMENT MANAGEMENT AGENCY-AN GHNIOMHAIREACHT BAINISTIOCHTA RIALTAIS AITIUIL LGMA;Conyngham Road;53.348268, -6.30145;;Mapbox
16760;AEDEKA SRL;Via Umberto Forti 6;43.65807, 10.436999;;Mapbox
16761;GREEK FILM CENTRE AE;Dionisiou Areopagitou 7;37.969412, 23.730408;;Mapbox
16762;NORDISK TEATERLABORATORIUM*ODIN TEATRET;Særkærparken;56.379764, 8.609215;;Mapbox
16763;AXMEDIATECH S.R.L.;Viale Del Poggio Imperiale;43.754679, 11.244488;;Mapbox
16764;ASSOCIATION DU FESTIVAL INTERNATIONAL DE FILMS DE FEMMES;Place Salvador Allende;48.777921, 2.454365;;Mapbox
16765;HUNGARIAN THEATRE MUSEUM AND INSTITUTE;Krisztina Körút;47.497973, 19.029779;;Mapbox
16767;MUZEUM ZADOV ZA UMETNISKO PRODUKCIJO, POSREDOVANJE IN ZALOZNISTVO;Gornji Trg;46.046097, 14.508541;;Mapbox
16768;C.T.F.R. SRL;Corso Di Porta Romana;45.456465, 9.195176;;Mapbox
16769;INSTITUT DEL TEATRE;Pz Margarida Xirgu;41.371721, 2.157395;;Mapbox
16770;LA MAISON DU SPECTACLE - LA BELLONE ASBL;Rue De Flandre;50.852924, 4.345138;;Mapbox
16773;Fundação Mário Soares;Rua De São Bento 176;38.712722, -9.152827;;Mapbox
16774;SCHWEIZERISCHES SOZIALARCHIV VEREIN;Stadelhoferstrasse 12;47.366777, 8.547499;;Mapbox
16775;AMSAB-INSTITUUT VOOR SOCIALE GESCHIEDENIS;Bagattenstraat 174;51.047499, 3.726699;;Mapbox
16776;Verein fur Geschichte der Arbeiterbewegung;Rechte Wienzeile 97;48.192026, 16.354687;;Mapbox
16777;TYOVAEN ARKISTON SAATIO;Sörnäisten Rantatie 25;60.185355, 24.966366;;Mapbox
16781;INDRA SOFTWARE LABS SLU;Avenida De Bruselas 35;40.52972, -3.641892;;Mapbox
16786;NEOS SISTEMI SRL;Via Tadini 47;45.864429, 10.184827;;Mapbox
16788;THE PACIELLO GROUP (EUROPE) LIMITED;Leamore Lane;53.075005, -6.059029;;Mapbox
16789;HJALPMEDELSINSTITUTET;Sturegatan;59.362775, 17.96941;;Mapbox
16790;ASSOCIATION FOR THE ADVANCEMENT OFASSISTIVE TECHNOLOGY IN EUROPE;Gregersensvej;55.659026, 12.271576;;Mapbox
16791;NextGeneration4all group c.v.;Jan Campertstraat;50.882164, 6.003856;;Mapbox
16793;Promoter di Masi Pietro & C S.N.C.;Via Boccioni;43.554417, 10.711067;;Mapbox
16796;INSTITUT UMENI - DIVADELNI USTAV;Celetná;50.087157, 14.424688;;Mapbox
16797;UMA Information Technology GmbH;Zollergasse;48.200572, 16.350594;;Mapbox
16798;CORDIA AS;Dunajská;48.145306, 17.117722;;Mapbox
16799;ORSZAGOS SZECHENYI KONYVTAR;Szent György Tér;47.495844, 19.03926;;Mapbox
16800;CENTRAL LIBRARY OF THE BULGARIAN ACADEMY OF SCIENCES;Bd. Sveti Naum 1040;42.676703, 23.333359;;Mapbox
16802;DIGITAL HERITAGE LBG;Queen Anne Mews;51.517789, -0.145444;;Mapbox
16803;AN CHOMHAIRLE LEABHARLANNA;2 Cé Bhá Uí Cheallaigh;53.584309, -6.132211;;Mapbox
16807;FARO. VLAAMS STEUNPUNT VOOR CULTUREEL ERFGOED VZW;Priemstraat;50.842743, 4.348597;;Mapbox
16815;OPEN KNOWLEDGE BELGIUM;Sint-Salvatorstraat 18;51.065596, 3.729538;;Mapbox
16816;STICHTING OPEN STATE FOUNDATION;Tolhuisweg;52.384149, 4.905394;;Mapbox
16818;FILMOTEKA NARODOWA;Ulica Puławska 61;52.203055, 21.023652;;Mapbox
16821;ASSOCIATION DES CINEMATHEQUES EUROPEENNES ASBL;Rue Ravenstein 3;50.843656, 4.358955;;Mapbox
16822;Kansallinen audiovisuaalinen arkisto;Sörnäisten Rantatie 25;60.185355, 24.966366;;Mapbox
16823;Instituto de la Cinematografia y Artes Audiovisuales;Calle Plaza Del Rey 1;40.420629, -3.696453;;Mapbox
16824;CENTRE NATIONAL DU CINEMA ET DE L IMAGE ANIMEE;12 Rue De Lübeck;48.8661, 2.293157;;Mapbox
16825;FOCAL INTERNATIONAL LTD;79 College Road;51.57987, -0.337;;Mapbox
16827;INFORMACIJSKI POOBLASCENEC INFORMATION COMMISSIONER;Zaloška Cesta 59;46.056386, 14.535046;;Mapbox
16828;DE VRIES MARC - CITADEL CONSULTING;M.C. Verloopweg 31;52.015085, 5.433118;;Mapbox
16829;PSI ALLIANCE;Square De Meeûs;50.839616, 4.369887;;Mapbox
16830;SABIEDRISKAS POLITIKAS CENTRS PROVIDUS;Alberta Iela 13;56.959248, 24.108348;;Mapbox
16833;INSTITUT ZA INTELEKTUALNO LASTNINO, INTELLECTUAL PROPERTY INSTITUTE IIL IPI;Slovenska Cesta 54;46.056126, 14.505739;;Mapbox
16835;COMMUNIA INTERNATIONAL ASSOCIATION ON THE PUBLIC DOMAIN AISBL;Rue Washington 40;50.824829, 4.363531;;Mapbox
16836;PUBLIC RECORDS OFFICE THE KEEPER OF PUBLIC RECORDS AND HISTORIC MANUSCRIPTS COMMISSIONER;TW9 4DU;51.48111, -0.279559;;Mapbox
16838;GOGATE SRL;Via Italo Possenti;43.703512, 10.406709;;Mapbox
16840;Moderna galerija;Tomšičeva Ulica;46.052112, 14.501535;;Mapbox
16842;LISTASAFN ISLANDS;Fríkirkjuvegur;64.144152, -21.939761;;Mapbox
16843;Fundacja WRO Centrum Sztuki Mediow;Kuźnicza;51.112188, 17.034234;;Mapbox
16845;KENTRO SYGHRONIS ELLINIKIS & EVROPAIKIS ZOGRAFIKIS- MOUSEIO FRYSIRA;Elliotsville Road;39.31468, -82.12931;;Mapbox
16846;National Gallery-Alexandros Soutzos Museum;11601 Eldred Avenue;44.979062, -90.180311;;Mapbox
16847;MUZEJ MODERNE I SUVREMENE UMJETNOSTI;Dolac;45.328437, 14.439863;;Mapbox
16848;STICHTING NEDERLANDS INSTITUUT VOOR MEDIAKUNST;Keizersgracht;52.371982, 4.885136;;Mapbox
16849;FUNDACIO PRIVADA ANTONI TAPIES;Cl Arago;41.395645, 2.169494;;Mapbox
16850;KULTURPROJEKTE BERLIN GMBH*;Klosterstraße;52.516542, 13.412393;;Mapbox
16851;Mu.ZEE, Kunstmuseum aan zee, Collecties van de Provincie West-Vlaanderen en de stad Oostende;Romestraat;51.224727, 2.915717;;Mapbox
16853;ARGOS VZW;Werfstraat;50.856626, 4.349243;;Mapbox
16855;STICHTING LIMA;Wilhelminastraat;52.361391, 4.862466;;Mapbox
16856;GRAND-HORNU MUSEE DES ARTS CONTEMPORAINS DE LA COMMUNAUTE FRANCAISE ASBL;Rue Sainte-Louise;50.436474, 3.836429;;Mapbox
16858;STICHTING TOT BEHEER MUSEUM BOIJMANS VAN BEUNINGEN;Museumpark;51.914217, 4.471242;;Mapbox
16860;STAATLICHE HOCHSCHULE FUR GESTALTUNG KARLSRUHE;Lorenzstraße;49.001792, 8.383121;;Mapbox
16861;EXPERIMENTALFILM WORKSHOP EV*;Lohstraße;52.279105, 8.041436;;Mapbox
16862;Macedonian Museum of Contemporary art;Eleftherios Venizelos Str.;40.636385, 22.941337;;Mapbox
16863;3Ten Consulting Limited;3 Marble Hill Close;51.45186, -0.32098;;Mapbox
16865;NESTOR s.c.a.r.l.;Via Itala;41.857012, 12.671135;;Mapbox
16867;ANECT A.S.;Vídeňská 125;49.147648, 16.602575;;Mapbox
16868;TRUSTMISSION;20 Rue Laffitte;48.872885, 2.337699;;Mapbox
16869;DIGINOTAR BV;Vondellaan 8;52.478552, 4.650858;;Mapbox
16871;EuroConseils Sprl;Avenue Colonel Daumerie 5;50.822788, 4.445909;;Mapbox
16873;PUBLIC-I GROUP LTD;BN3 1DD;50.825714, -0.157882;;Mapbox
16874;KUIPERS JAKOB-ID NETWORK NEDERLAND;Torenhof 3;52.205817, 5.291383;;Mapbox
16875;Microsoft Research and Development France;Quai Du Président Roosevelt;48.831364, 2.262102;;Mapbox
16876;E J Consultants (London) Ltd;HA7 2SD;51.615528, -0.313105;;Mapbox
16877;SPECTOR LORRAINE RUTH MARILYN;103 Green Lane;51.61853, -0.28274;;Mapbox
16881;BankID Norge;Hansteens Gate 2;59.91499, 10.724636;;Mapbox
16882;HYPERION SYSTEMS LIMITED;12 The Mount;51.23401, -0.57879;;Mapbox
16883;BUNDESAMT FUR SICHERHEIT IN DER INFORMATIONSTECHNIK;Godesberger Allee;50.698139, 7.140263;;Mapbox
16885;AKTSIASELTS SERTIFITSEERIMISKESKUS;Pärnu Maantee 141;59.402673, 24.730723;;Mapbox
16886;INDIGOV BVBA;Karel Van Lotharingenstraat 4;50.883357, 4.698894;;Mapbox
16887;SOCIETY FOR WORLDWIDE INTERBANKFINANCIAL TELECOMMUNICATION SCRLSWIFT;Avenue Adèle 1;50.734495, 4.478786;;Mapbox
16888;Internet Society Belgium vzw;Dendermondesteenweg 143;51.052422, 3.762641;;Mapbox
16889;ChamberSign AISBL;Avenue Des Arts;50.844749, 4.368412;;Mapbox
16891;SAS TRUSTSEED;23 Avenue Du Lieutel;48.792506, 1.784661;;Mapbox
16895;YOUARHERE SAS;16 Boulevard Saint-Germain;48.849598, 2.354053;;Mapbox
16900;AGENCE LUXEMBOURGEOISE D'ACTION CULTURELLE ASBL*ALAC;2012 Rue Des Maraîchers;49.625258, 6.139892;;Mapbox
16901;EUROCLIO-DE EUROPESE VERENIGING VOOR GESCHIEDENISONDERWIJSGEVENDEN;Riouwstraat 139;52.09367, 4.304887;;Mapbox
16907;EUROPEAN DESIGN CENTRE BV;Brugstraat 33;51.693956, 5.298548;;Mapbox
16908;WEBTIC;Damrak 355;52.374738, 4.895494;;Mapbox
16909;RAMULUS LTD;19 Clarendon Road;52.33965, -1.57454;;Mapbox
16910;Rob Davies MDR PARTNERS;Fitzgerald Road;51.468399, -0.262491;;Mapbox
16913;FORNLEIFAVERND RIKISINS*THE ARCHAEOLOGICAL HERITAGE AGENCY OF ICELANDMCI;Ísleifsgata 101;64.129473, -21.72731;;Mapbox
16915;KULTURSTYRELSEN;H.C. Andersens Boulevard 2;55.678141, 12.564717;;Mapbox
16916;n303bv;Beatrixlaan;52.310758, 5.623375;;Mapbox
16917;MDR PARTNERS (CONSULTING) LIMITED;Fitzgerald Road;51.468399, -0.262491;;Mapbox
16919;PAMIATKOVY URAD SR;Cesta Na Červený Most;48.173244, 17.074037;;Mapbox
16925;FUNDACION SALUD Y SOCIEDAD;Calle De La Fuente Del Rey 2;40.45592, -3.76852;;Mapbox
16926;C3 COLLABORATING FOR HEALTH;28 Margaret Street;51.51681, -0.142;;Mapbox
16928;EUROPEAN NURSING RESEARCH FOUNDATION;Clos Du Parnasse - Parnassusgaarde 11;50.837562, 4.370796;;Mapbox
16930;CONSOCIAZIONE NAZIONALE DELLE ASSOCIAZIONI INFERMIERE I;Via Arno 62;41.917788, 12.501997;;Mapbox
16931;NIEUWE UNIE 91 VERENIGING;Bernadottelaan 11;52.075645, 5.093948;;Mapbox
16932;THE IRISH NURSES COUNCIL LIMITED;Brunswick Street North;53.350594, -6.277396;;Mapbox
16933;European Platform for Patients Oganisations, Science and Industry;Leuken 3000;51.234552, 5.37102;;Mapbox
16938;1.6 MILJONERKLUBBEN IDEELA FORENINGAR;Grev Turegatan 27;59.337171, 18.076859;;Mapbox
16939;ORDEM DOS ENFERMEIROS ASSOCIACAO;Avenida Almirante Gago Coutinho 75;38.750381, -9.130881;;Mapbox
16941;UNION EUROPEENNE DES MEDECINS OMNIPRATICIENS/MEDECINS DE FAMILLE AISBL;Avenue Eugène Plasky 22;50.848675, 4.395064;;Mapbox
16942;EUROCARERS ASSOCIATION EUROPEENE TRAVAILLANT POUR LES AIDANTS NON PROFESSIONELS ASBL;145 Route De Thionville;49.58952, 6.141852;;Mapbox
16943;Kulturdepartementet - Ministry of Culture;Oslo Gate 0030;59.903484, 10.76748;;Mapbox
16946;KEEP SOLUTIONS LDA;Rua Rosalvo De Almeida 5;41.557761, -8.401559;;Mapbox
16947;MAGENTA APS;Studiestræde;55.677943, 12.567693;;Mapbox
16948;DLM FORUM FOUNDATION LIMITED BY GUARANTEE;33 Henson Grove;53.38637, -2.32604;;Mapbox
16949;DIGITAL PRESERVATION COALITION LIMITED BY GUARANTEE*DPC;York Road;53.867794, -0.675466;;Mapbox
16953;INSTITUTO ANDALUZ DEL PATRIMONIO HISTORICO;Camino De Los Descubrimientos;37.404356, -6.003566;;Mapbox
16954;KEEPTHINKING LIMITED;43 Clerkenwell Road;51.52247, -0.10344;;Mapbox
16955;TOPHAM PARTNERS LLP;1 Fircroft Way;51.20676, 0.06246;;Mapbox
16956;THE HORNIMAN PUBLIC MUSEUM AND PUBLIC PARK TRUST LBG;100 London Road;51.44113, -0.06074;;Mapbox
16957;CENTRUM VOOR AGRARISCHE GESCHIEDENIS VZW;Naamsestraat 63;50.875286, 4.700657;;Mapbox
16959;MAGYAR KERESKEDELMI ES VENDEGLATOIPARI MUZEUM;Korona Tér 1;47.538599, 19.043136;;Mapbox
16960;WOLVERHAMPTON CITY COUNCIL;St. Peter's Square;52.587495, -2.128324;;Mapbox
16962;CYPRUS FOOD AND NUTRITION MUSEUM SOMATEIO;Christiannas Christofidou;35.159084, 33.304929;;Mapbox
16966;IPSOS SRL;Via Tolmezzo 15;45.491571, 9.236095;;Mapbox
16968;PROTON LABS LIMITED;Mark Street;53.345065, -6.251406;;Mapbox
16969;Lehmann & Werder Museumsmedien;An Der Kleinbahn;52.649718, 12.558246;;Mapbox
16970;CIANT MEZINARODNI CENTRUM PRO UMENI A NOVE TECHNOLIGIE V PRAZE;Imrychova;50.013575, 14.43025;;Mapbox
16971;CULTURE LABEL LTD;107 Cheapside;51.51424, -0.09401;;Mapbox
16972;ARIONA HELLAS AE;El Prat de Llobregat;41.325485, 2.0943;;Mapbox
16973;AGENCE BELGA - AGENCE TELEGRAPHIQUE BELGE DE PRESSE SA;Rue Frédéric Pelletier;50.845703, 4.400825;;Mapbox
16974;LUSA - AGENCIA DE NOTICIAS DE PORTUGAL SA;Rua Doutor João Couto;38.749978, -9.190426;;Mapbox
16975;DPA DEUTSCHE PRESSE AGENTUR GESELLSCHAFT MIT BESCHRANKTER HAFTUNG;Mittelweg;53.571572, 9.994704;;Mapbox
16976;MAGYAR TAVIRATI IRODA RT;Naphegy Tér;47.493454, 19.032897;;Mapbox
16977;EUROPEAN PRESSPHOTO AGENCY B.V. EPA;Bijster 45;51.582725, 4.805717;;Mapbox
16978;POLSKA AGENCJA PRASOWA SA;Bracka;52.231467, 21.017445;;Mapbox
16979;BERLINGSKE MEDIA A/S;Pilestræde;55.680745, 12.580314;;Mapbox
16983;STICHTING ANP FOUNDATION;2288EK;52.041062, 4.335251;;Mapbox
16987;MADE MEDIA LTD;Carver Street;52.485701, -1.915524;;Mapbox
16990;FONDAZIONE BIBLIOTECA ARCHIVIO LUIGI MICHELETTI;Via Cairoli;45.539457, 10.212831;;Mapbox
16991;FUNDACION ALBENIZ;Calle De Hernán Cortés 3;43.462579, -3.804937;;Mapbox
16993;LIBERIS PUBLICATIONS;19400 Eldred Avenue;44.979063, -90.18036;;Mapbox
16996;Hellenic Archive of Scientific Culture;262 22;38.242436, 21.730809;;Mapbox
16997;EXALEAD;Place De La Madeleine;48.870242, 2.323797;;Mapbox
16998;MAGICWORLDS BVBA;Beukenlandschap 19;50.766129, 4.30467;;Mapbox
17002;Eesti Loodusmuuseum;Lai 29a;59.44085, 24.745203;;Mapbox
17004;MAGYAR TERINFORMATIKAI TARSASAG TARSADALMI SZERVEZETET;Pethényi Út;47.505867, 19.007809;;Mapbox
17007;AMT DER OBEROSTERREICH LANDESREGIERUNG;Landhausplatz 1;48.30414, 14.284872;;Mapbox
17009;SOCIETY FOR THE MANAGEMENT OF ELECTRONIC BIODIVERSITY DATA LIMITED;Kcr Industrial Estate;53.314668, -6.298908;;Mapbox
17012;STICHTING EXPERTISECENTRUM VOOR TAXONOMISCHE IDENTIFICATIES;Einsteinweg;52.16668, 4.461539;;Mapbox
17014;AIT ANGEWANDTE INFORMATIONSTECHNIKFORSCHUNGSGESELLSCHAFT MBH;Klosterwiesgasse;47.062585, 15.44634;;Mapbox
17015;NATIONALE PLANTENTUIN VAN BELGIE;Berthoutsstraat;50.957756, 4.33152;;Mapbox
17018;ORGANISMOS SYLLOGIKHS DIAXEIRISHS ERGON TOY LOGOY SYN PE (GREEK COLLECTING SOCIETY FOR LITERARY WORKS OSDEL);Street 6;30.10662, 31.380305;;Mapbox
17019;Ciela Norma AD;Vladimir Vazov Blvd. 9;42.702798, 23.35151;;Mapbox
17020;Boek.be - Huis van het Boek vzw;Te Boelaarlei 37;51.208654, 4.452356;;Mapbox
17021;LATVIJAS GRĀMATNIEKU ĢILDE;Buļi;55.96339, 26.726148;;Mapbox
17022;Coordination of European Picture Agencies Press Stock heritage;46 Rue De La Mare;48.871293, 2.390109;;Mapbox
17023;STOWARZYSZENIE AUTOROW I WYDAWCOW POLSKA KSIAZKA;31-047;50.056767, 19.942527;;Mapbox
17024;Magyar Könyvkiadók és Könyvterjesztők Egyesülése;Kertész Utca 41;47.421928, 19.022859;;Mapbox
17025;BEENEAR SRL;Șoseaua Moara De Foc 35;47.172044, 27.558915;;Mapbox
17026;THE IRISH COPYRIGHT LICENSING AGENCY LTD;25 Denzille Lane;53.340751, -6.247033;;Mapbox
17027;CENTRO ESPAÑOL DE DERECHOS REPROGRAFICOS;Calle De Miguel Ángel 23;40.436359, -3.691625;;Mapbox
17028;ASSOCIACAO PORTUGUESA DE EDITORES E LIVREIROS;Avenida Dos Estados Unidos Da América 97;38.748748, -9.141207;;Mapbox
17029;Collecting Societies for European Visual Artists G.E.I.E.;Rue Du Prince Royal 87;50.833859, 4.359515;;Mapbox
17030;DI.TECH SPA;Via Giambologna 18;44.495362, 11.38575;;Mapbox
17031;LA MAISON DES AUTEURS ASBL;Rue Du Prince Royal 87;50.833859, 4.359515;;Mapbox
17032;FEDERATION INTERNATIONALE DES ORGANISATIONS DE DROITS DE REPRODUCTION AISB;Rue Joseph Ii;50.845128, 4.375383;;Mapbox
